tweetid,sentiment
44911,0.0
438926,0.0
502640,0.0
613771,2.0
295236,1.0
651182,1.0
113815,0.0
70411,1.0
770580,0.0
425733,0.0
952906,0.0
859485,1.0
567060,0.0
533881,2.0
470525,0.0
848469,0.0
568784,0.0
877185,0.0
168726,0.0
587093,0.0
987387,1.0
342669,1.0
725378,1.0
487075,0.0
344476,0.0
332836,1.0
767844,0.0
262960,2.0
71648,0.0
529828,0.0
980495,0.0
389168,0.0
981338,0.0
795799,1.0
976940,1.0
96321,2.0
41753,0.0
194110,1.0
504128,0.0
780124,0.0
356023,2.0
398872,0.0
345019,0.0
776169,0.0
359849,1.0
311294,0.0
618627,0.0
155605,0.0
397357,1.0
880594,0.0
282389,0.0
8701,2.0
646950,0.0
701935,0.0
867236,0.0
169205,0.0
677356,0.0
551956,0.0
239983,1.0
829555,1.0
90918,1.0
604275,0.0
172579,0.0
9475,0.0
924591,0.0
676803,0.0
715117,1.0
795553,0.0
672587,0.0
273880,1.0
29004,0.0
596291,0.0
594134,1.0
684013,2.0
262766,0.0
332492,2.0
33218,1.0
511329,1.0
626443,1.0
76165,2.0
210055,0.0
145456,1.0
131138,0.0
864046,2.0
226831,1.0
641620,0.0
121792,0.0
593310,1.0
998283,1.0
366049,0.0
790955,1.0
484959,2.0
518884,1.0
444593,0.0
285948,0.0
262411,0.0
544648,2.0
181962,1.0
29667,0.0
101815,0.0
484679,1.0
165310,1.0
991755,0.0
753084,1.0
645827,2.0
797101,1.0
652094,1.0
415350,2.0
988696,0.0
254341,0.0
619928,0.0
733556,0.0
874389,0.0
889535,0.0
18492,0.0
212156,1.0
446936,0.0
99337,0.0
366122,2.0
857685,2.0
752290,0.0
784519,1.0
841029,1.0
818114,1.0
391759,0.0
218217,0.0
514458,0.0
725621,0.0
277280,0.0
960351,0.0
497022,0.0
673763,2.0
576817,1.0
113307,0.0
623916,0.0
650738,0.0
647394,1.0
764007,0.0
732898,1.0
391659,1.0
175838,0.0
467890,0.0
648786,1.0
192616,1.0
280107,0.0
231690,0.0
760479,1.0
220087,0.0
27968,1.0
435534,1.0
906542,2.0
682632,0.0
807456,0.0
985511,1.0
531101,0.0
405436,1.0
477213,0.0
440967,2.0
334834,0.0
906815,1.0
478680,1.0
184856,1.0
527493,0.0
562159,0.0
244745,0.0
642003,1.0
357986,0.0
46480,2.0
49925,1.0
979680,1.0
662792,0.0
75837,1.0
943024,0.0
576033,0.0
345642,1.0
634597,1.0
743366,0.0
573632,2.0
292228,0.0
843750,0.0
510205,0.0
709542,1.0
228488,0.0
922831,0.0
579403,0.0
395851,2.0
440675,1.0
714011,1.0
679588,0.0
154261,0.0
701991,1.0
78214,2.0
807282,0.0
668050,1.0
734739,0.0
385189,0.0
413920,1.0
651019,2.0
255286,0.0
258396,0.0
931784,0.0
79989,0.0
628610,1.0
439993,0.0
898414,2.0
681341,1.0
150769,0.0
710936,0.0
616628,2.0
811994,1.0
556747,-1.0
843257,0.0
99188,0.0
427006,0.0
97899,1.0
706552,0.0
717134,0.0
920814,1.0
583327,0.0
738594,1.0
506262,0.0
63123,0.0
929360,2.0
741854,1.0
305707,2.0
837793,0.0
742000,1.0
918334,1.0
956244,2.0
493656,0.0
155104,0.0
598173,1.0
693350,0.0
858955,0.0
648396,1.0
381704,0.0
761694,1.0
880806,2.0
227080,0.0
623268,1.0
983828,1.0
802279,0.0
987980,1.0
211241,0.0
265042,1.0
174321,0.0
461455,0.0
399200,0.0
52238,1.0
619713,0.0
219773,1.0
276473,2.0
868018,0.0
758458,1.0
929280,0.0
589155,0.0
266361,0.0
914494,2.0
560119,0.0
486451,1.0
881623,0.0
219667,2.0
380317,0.0
221371,0.0
37074,0.0
713540,0.0
548241,1.0
611865,0.0
987116,0.0
322192,1.0
216069,1.0
629946,1.0
13575,1.0
811195,0.0
265187,1.0
664758,0.0
682704,1.0
403445,0.0
254631,0.0
616375,1.0
772787,0.0
964612,0.0
126727,0.0
804398,0.0
904502,-1.0
771068,1.0
996118,1.0
48173,2.0
210227,1.0
236789,0.0
70995,1.0
706649,2.0
785152,2.0
905971,2.0
895249,1.0
637993,0.0
626143,0.0
181536,2.0
462251,1.0
146057,0.0
186483,1.0
955391,0.0
627421,2.0
677657,0.0
109807,0.0
2354,2.0
596661,0.0
697797,0.0
449687,1.0
89035,-1.0
934819,0.0
474445,1.0
499061,0.0
222175,0.0
816137,0.0
958446,0.0
451394,0.0
988130,2.0
39619,1.0
531092,1.0
970953,1.0
6685,0.0
57260,2.0
339478,0.0
854673,0.0
391664,0.0
105187,0.0
489312,0.0
605384,0.0
345792,0.0
498080,1.0
442883,0.0
366507,0.0
268424,1.0
548053,0.0
816356,0.0
319790,0.0
406053,2.0
749147,0.0
860970,0.0
848457,0.0
163149,1.0
133966,1.0
800062,0.0
702964,0.0
44870,1.0
370116,0.0
264,0.0
691694,0.0
386234,2.0
622990,2.0
761421,0.0
550240,0.0
18557,0.0
880977,0.0
900311,1.0
290640,0.0
834981,0.0
805937,0.0
5660,1.0
937229,1.0
602273,0.0
756623,0.0
314251,0.0
859126,1.0
625840,0.0
628722,0.0
31683,0.0
637301,0.0
861106,1.0
962504,0.0
413768,0.0
509887,0.0
252731,2.0
795288,2.0
710479,0.0
174945,1.0
579830,1.0
229717,0.0
144271,0.0
379189,1.0
290199,2.0
200446,1.0
128390,1.0
699939,0.0
108841,0.0
312441,1.0
864148,2.0
950584,0.0
961196,2.0
685323,0.0
805401,1.0
698939,1.0
814000,1.0
58299,2.0
23273,0.0
995061,1.0
676193,1.0
546056,0.0
655182,1.0
69773,0.0
587608,0.0
17138,1.0
280642,0.0
371093,0.0
779346,0.0
818106,1.0
318382,2.0
767509,0.0
777623,0.0
107387,0.0
130632,0.0
187272,1.0
566063,0.0
286832,0.0
63870,1.0
128230,1.0
197323,0.0
716749,0.0
957299,2.0
274019,1.0
203658,0.0
191203,0.0
267003,0.0
716822,2.0
375666,0.0
823132,0.0
377725,-1.0
18572,0.0
356855,1.0
105902,2.0
827866,2.0
478653,0.0
349139,2.0
68048,0.0
635269,0.0
363713,1.0
87799,0.0
915713,0.0
609213,0.0
1868,0.0
777800,0.0
574642,0.0
858064,0.0
638221,0.0
480115,0.0
596549,0.0
573227,2.0
667910,0.0
269505,2.0
681429,1.0
980390,2.0
904230,0.0
261374,1.0
889016,0.0
1873,0.0
427871,2.0
574530,0.0
602979,1.0
347948,0.0
282595,0.0
412481,1.0
380725,1.0
63535,0.0
734774,0.0
179529,1.0
633917,0.0
894682,0.0
158195,1.0
763806,1.0
848639,2.0
194609,0.0
865198,0.0
565875,0.0
496725,0.0
953477,0.0
630968,0.0
737186,0.0
526033,1.0
404501,1.0
558384,1.0
904548,0.0
328893,0.0
455263,0.0
411075,0.0
370060,0.0
116665,0.0
432933,0.0
608567,1.0
908282,0.0
66979,1.0
599838,0.0
543212,0.0
885689,1.0
443882,2.0
876929,1.0
887643,0.0
624540,1.0
34911,2.0
580022,2.0
198211,0.0
630440,0.0
542738,0.0
871903,1.0
716228,1.0
406230,0.0
668064,0.0
314274,1.0
257686,0.0
101227,1.0
25290,0.0
375891,0.0
34010,1.0
40365,2.0
853758,0.0
788125,0.0
213338,0.0
180139,1.0
55654,0.0
834951,1.0
627875,0.0
251339,1.0
440126,2.0
272326,2.0
644600,0.0
398471,0.0
802594,1.0
573749,0.0
52505,0.0
434584,0.0
438631,0.0
427939,0.0
915148,0.0
860272,1.0
368060,1.0
774835,0.0
354242,2.0
570617,2.0
70495,0.0
135174,1.0
682907,0.0
372076,0.0
367591,0.0
815570,1.0
629181,0.0
829720,1.0
221249,1.0
819991,0.0
237193,0.0
541924,1.0
27354,1.0
91111,1.0
182572,0.0
84978,2.0
353319,0.0
760882,0.0
166329,0.0
640783,1.0
328610,0.0
7783,0.0
610090,0.0
880345,2.0
259391,0.0
254046,1.0
483168,1.0
634613,0.0
794011,1.0
864337,1.0
804186,0.0
188819,0.0
133114,0.0
302105,0.0
879752,0.0
536387,0.0
193423,1.0
657857,2.0
380045,2.0
594314,0.0
570237,0.0
670097,0.0
918209,1.0
837336,1.0
74832,-1.0
599202,2.0
345439,2.0
597691,0.0
623359,0.0
154926,1.0
543345,2.0
47506,1.0
968726,2.0
417810,0.0
143490,0.0
378655,0.0
946596,2.0
35342,0.0
622888,0.0
832165,1.0
192832,0.0
97549,0.0
495487,0.0
766048,1.0
939033,0.0
138800,0.0
228761,1.0
574754,2.0
626985,1.0
433348,0.0
192355,0.0
963107,0.0
999981,0.0
617958,1.0
952959,0.0
959362,1.0
192609,1.0
66246,0.0
358555,0.0
813493,2.0
382756,2.0
199914,0.0
266290,0.0
553116,0.0
993994,0.0
660130,0.0
589516,2.0
46337,0.0
514759,0.0
162622,1.0
644185,0.0
739106,0.0
971561,0.0
659698,0.0
151215,0.0
416432,2.0
769917,1.0
788844,-1.0
492700,2.0
425952,1.0
235477,1.0
527302,1.0
958454,1.0
602185,0.0
532355,0.0
421607,0.0
479614,1.0
438859,0.0
543088,1.0
462257,1.0
590371,0.0
10969,2.0
589424,0.0
464478,1.0
429596,0.0
798448,0.0
23909,0.0
376272,0.0
923193,1.0
823747,0.0
457355,0.0
347052,0.0
66502,0.0
299715,1.0
312547,0.0
826591,0.0
230066,1.0
907342,0.0
185909,0.0
964603,0.0
652858,0.0
673484,0.0
659850,0.0
325061,0.0
91808,2.0
123801,0.0
513943,1.0
860175,0.0
815056,0.0
486326,0.0
855450,0.0
240653,2.0
757775,0.0
650557,0.0
610842,1.0
399725,0.0
348551,2.0
83045,2.0
70637,1.0
237678,1.0
222133,0.0
865701,1.0
68152,1.0
767679,1.0
389088,0.0
575093,0.0
755276,0.0
125235,0.0
117833,0.0
850199,0.0
665252,1.0
354103,2.0
85482,2.0
96215,1.0
420392,1.0
836749,0.0
96112,1.0
442655,0.0
493632,0.0
250104,0.0
431638,1.0
260943,0.0
28195,0.0
228403,2.0
434759,0.0
609858,0.0
726626,0.0
836744,0.0
387382,0.0
566453,1.0
43761,0.0
815572,1.0
127076,0.0
350807,1.0
37942,1.0
367769,2.0
374290,2.0
181464,0.0
806379,0.0
61948,2.0
531906,1.0
658791,0.0
322278,0.0
901920,0.0
963328,0.0
405596,1.0
11922,2.0
74085,0.0
616402,0.0
280716,1.0
798339,1.0
133412,2.0
739578,1.0
480835,0.0
529150,0.0
174969,1.0
278166,2.0
773548,1.0
737855,1.0
410542,2.0
211669,0.0
423622,1.0
708256,0.0
448983,0.0
186031,0.0
169019,1.0
101779,0.0
650180,1.0
926550,0.0
138491,0.0
391450,1.0
934166,0.0
697839,0.0
720023,0.0
971780,0.0
748213,0.0
926054,0.0
308665,0.0
210959,2.0
757381,0.0
519967,0.0
517695,0.0
828619,1.0
786684,0.0
654141,0.0
26799,1.0
291929,1.0
482170,1.0
853745,0.0
300939,0.0
510814,0.0
167713,0.0
265139,0.0
155267,0.0
228872,0.0
384335,0.0
813193,0.0
38282,1.0
183876,2.0
720812,1.0
109534,2.0
259492,0.0
246290,1.0
763749,1.0
642286,1.0
867952,0.0
8216,0.0
320110,0.0
21464,2.0
310567,0.0
615005,1.0
53859,2.0
297063,0.0
264190,1.0
443998,0.0
757742,2.0
754862,1.0
725854,1.0
890956,0.0
321055,1.0
634254,0.0
235754,1.0
558955,0.0
65287,1.0
484377,0.0
10455,0.0
286352,1.0
113454,0.0
461270,0.0
488570,0.0
887186,1.0
758368,1.0
814188,2.0
8804,0.0
919559,2.0
902551,1.0
836655,0.0
259266,2.0
843290,1.0
89878,0.0
177737,2.0
709915,0.0
538854,1.0
916160,1.0
226541,-1.0
138347,2.0
189907,0.0
835957,0.0
2453,1.0
288234,1.0
892628,0.0
347594,1.0
235588,0.0
468709,0.0
475853,1.0
508767,0.0
141974,1.0
505807,0.0
966179,2.0
800564,1.0
897987,2.0
566665,0.0
31082,0.0
893407,0.0
497793,0.0
271869,1.0
952902,1.0
249204,0.0
425573,0.0
857643,0.0
970991,1.0
820814,0.0
771165,0.0
522475,0.0
134378,0.0
208843,1.0
781292,0.0
488788,1.0
56755,0.0
677231,1.0
430403,0.0
492666,2.0
690704,1.0
86820,0.0
729700,1.0
910595,1.0
627411,1.0
544675,1.0
236936,0.0
707145,0.0
723320,0.0
534852,2.0
585851,2.0
789872,1.0
489844,1.0
626956,0.0
520654,0.0
466279,1.0
615839,-1.0
340614,0.0
578623,0.0
986836,0.0
699946,1.0
491981,1.0
302985,0.0
821321,0.0
872096,1.0
83112,1.0
916902,0.0
74318,-1.0
41781,0.0
108426,2.0
540514,1.0
350015,1.0
504130,0.0
569630,0.0
48076,2.0
582428,1.0
678581,1.0
933542,-1.0
204455,0.0
483251,0.0
101551,0.0
596456,0.0
98551,1.0
136985,0.0
378502,0.0
661017,2.0
631081,1.0
397495,1.0
429301,1.0
653053,0.0
873776,0.0
85162,-1.0
721865,0.0
142098,1.0
957871,2.0
885270,0.0
63750,0.0
258944,0.0
86728,0.0
70534,0.0
790364,0.0
643306,1.0
298528,0.0
240070,2.0
445578,0.0
678471,0.0
112618,1.0
838761,0.0
604353,2.0
355764,0.0
829347,0.0
157025,1.0
528161,0.0
439782,0.0
412030,0.0
764877,0.0
53914,0.0
197159,1.0
87861,1.0
626983,1.0
852887,0.0
130659,0.0
532269,1.0
721124,1.0
207930,1.0
555759,0.0
971279,1.0
303159,0.0
507693,1.0
465871,0.0
934290,0.0
182683,2.0
825197,0.0
436717,1.0
866022,0.0
113016,0.0
244750,1.0
502527,0.0
162559,0.0
463464,2.0
763405,0.0
18702,0.0
238567,1.0
704788,1.0
651389,0.0
744950,0.0
129143,1.0
384556,0.0
76106,1.0
256890,0.0
520293,0.0
889555,0.0
746129,0.0
427951,2.0
731007,0.0
429288,0.0
20860,0.0
993045,0.0
176478,1.0
895762,0.0
569333,0.0
212305,0.0
725658,0.0
728982,1.0
933352,0.0
484356,0.0
255786,0.0
829635,0.0
334593,1.0
188684,0.0
815072,0.0
442122,0.0
36020,0.0
421230,1.0
627623,2.0
980821,2.0
781008,0.0
645631,2.0
163845,0.0
949415,2.0
284280,0.0
961923,0.0
138561,1.0
935550,1.0
832262,1.0
712116,1.0
713337,1.0
784039,1.0
702165,2.0
738465,0.0
132050,0.0
499967,1.0
367567,0.0
623626,0.0
825528,0.0
375901,2.0
810713,1.0
712277,0.0
102007,0.0
187527,0.0
378155,1.0
634492,0.0
675346,0.0
901159,0.0
466180,1.0
915897,1.0
804521,0.0
145454,0.0
178673,0.0
617471,0.0
875322,0.0
129150,1.0
622678,0.0
21744,1.0
704991,0.0
519115,0.0
380592,1.0
268542,0.0
291316,0.0
338268,1.0
239293,0.0
531330,0.0
300066,1.0
50540,0.0
113908,0.0
585990,1.0
752092,1.0
79291,0.0
347916,1.0
864940,1.0
7787,1.0
629207,0.0
575917,1.0
432436,2.0
597885,2.0
173756,0.0
867822,1.0
278415,1.0
528119,2.0
118755,0.0
356576,0.0
748080,1.0
51429,0.0
698409,0.0
388085,0.0
307283,0.0
704405,0.0
812733,1.0
717339,0.0
293579,0.0
406738,0.0
228132,1.0
286368,0.0
577734,0.0
135143,0.0
620854,0.0
369683,2.0
323400,0.0
417301,0.0
436059,0.0
721249,0.0
773767,1.0
333656,2.0
568768,1.0
43272,0.0
938568,0.0
172948,0.0
983276,1.0
803312,0.0
76720,-1.0
511620,0.0
512613,0.0
984860,0.0
95573,0.0
850914,0.0
482213,2.0
269621,0.0
193531,1.0
595368,0.0
107866,0.0
469303,2.0
818727,1.0
635858,1.0
965686,0.0
299643,0.0
624867,0.0
304109,0.0
88015,0.0
26930,1.0
764165,0.0
830407,0.0
533945,1.0
832256,0.0
730474,1.0
142120,0.0
52465,0.0
970804,2.0
415836,2.0
605423,2.0
472333,1.0
248830,0.0
47690,0.0
816723,-1.0
278217,0.0
204745,1.0
100347,0.0
17989,1.0
385330,0.0
659215,0.0
575962,-1.0
41877,0.0
147107,2.0
12509,0.0
873931,0.0
961460,0.0
991948,2.0
882799,0.0
597075,0.0
397560,2.0
922131,0.0
516390,2.0
36679,0.0
355749,1.0
111961,0.0
333377,1.0
519677,0.0
292196,1.0
200571,0.0
532693,1.0
696374,0.0
36398,1.0
963871,1.0
760952,0.0
507103,-1.0
243383,1.0
51662,0.0
788143,2.0
193781,0.0
102407,2.0
76051,1.0
41988,0.0
29210,0.0
733080,0.0
985373,0.0
872691,0.0
49560,0.0
198799,0.0
601351,0.0
767895,1.0
88166,1.0
272120,0.0
761653,0.0
439734,2.0
225986,0.0
271947,1.0
20794,0.0
172350,0.0
93349,0.0
207577,-1.0
193393,1.0
919838,2.0
303267,1.0
215238,1.0
753001,1.0
860932,0.0
731781,1.0
772579,-1.0
945782,0.0
565594,1.0
668399,0.0
187894,1.0
24733,0.0
127237,0.0
57546,0.0
813037,0.0
365946,0.0
486202,0.0
226177,1.0
83339,1.0
475772,2.0
733562,0.0
672377,0.0
325473,0.0
960228,1.0
338453,0.0
303865,2.0
984308,0.0
176390,1.0
110266,0.0
723823,1.0
713426,0.0
65837,0.0
959568,0.0
259915,0.0
414319,0.0
734239,1.0
951585,2.0
991551,1.0
538053,2.0
159032,0.0
760242,0.0
511303,2.0
205139,0.0
713411,0.0
404299,0.0
520934,1.0
962258,1.0
589683,0.0
879487,2.0
595853,1.0
893537,0.0
510701,1.0
506168,0.0
935401,0.0
172217,1.0
107737,1.0
843898,2.0
75963,-1.0
792583,1.0
788850,0.0
171453,0.0
721682,0.0
504393,0.0
457122,2.0
967876,-1.0
778564,1.0
384288,1.0
918649,2.0
932202,1.0
596826,0.0
533476,1.0
510491,0.0
542316,0.0
994967,2.0
19929,0.0
600094,0.0
415619,0.0
954438,0.0
68040,0.0
621500,0.0
219085,2.0
511936,0.0
24310,1.0
92102,1.0
606534,0.0
71316,2.0
680063,0.0
322709,0.0
489062,0.0
508651,1.0
727703,0.0
4932,1.0
962717,2.0
261801,0.0
235490,1.0
526141,2.0
464597,0.0
402932,0.0
874966,0.0
38647,0.0
874952,0.0
45839,0.0
11704,0.0
415601,1.0
62116,1.0
857982,-1.0
270552,0.0
916824,0.0
195763,1.0
580302,0.0
746004,2.0
21524,0.0
756045,0.0
291523,1.0
168193,0.0
951740,2.0
719914,1.0
221414,1.0
46653,-1.0
682720,0.0
358950,0.0
287098,0.0
98062,0.0
129794,0.0
881908,0.0
346851,0.0
420600,0.0
496637,0.0
184565,1.0
806189,1.0
309088,0.0
377531,1.0
767728,0.0
366827,0.0
268773,0.0
434121,0.0
416182,0.0
768348,0.0
451039,0.0
141243,0.0
400389,0.0
984894,0.0
844684,2.0
413599,2.0
366303,0.0
934357,1.0
710000,0.0
76567,1.0
273418,0.0
169343,0.0
158615,1.0
568416,0.0
529243,2.0
951670,1.0
163851,0.0
111020,2.0
222806,1.0
504194,0.0
403341,0.0
409964,0.0
164886,0.0
575926,0.0
50353,2.0
511508,1.0
824922,1.0
306457,2.0
791734,2.0
320087,1.0
389556,0.0
7867,0.0
266834,2.0
297246,1.0
972720,0.0
832558,0.0
973815,0.0
121239,1.0
173190,1.0
347349,1.0
801067,0.0
554970,1.0
942489,1.0
318547,0.0
433231,2.0
214255,2.0
964352,0.0
296345,0.0
369301,1.0
786938,1.0
248151,0.0
706539,0.0
243277,0.0
1848,0.0
988928,0.0
829412,0.0
876162,1.0
983975,0.0
920807,0.0
857409,0.0
642964,1.0
740115,0.0
287561,0.0
65414,0.0
115578,1.0
996029,2.0
530221,0.0
390917,2.0
879745,2.0
664859,1.0
29179,1.0
329827,1.0
76057,1.0
815249,0.0
516224,0.0
879490,1.0
870513,0.0
447999,0.0
282117,1.0
551584,0.0
896735,2.0
378299,0.0
362462,0.0
817340,-1.0
339234,0.0
384300,0.0
372535,0.0
481501,0.0
22762,1.0
485119,1.0
960924,2.0
1286,2.0
484608,0.0
96406,0.0
119877,0.0
704187,0.0
639303,0.0
226794,0.0
466728,0.0
267290,0.0
197811,0.0
192879,0.0
541183,0.0
268167,0.0
222652,1.0
389701,0.0
778178,2.0
899742,0.0
611148,0.0
412287,1.0
154379,0.0
337433,0.0
4992,2.0
952134,0.0
614950,1.0
433589,0.0
431329,0.0
973104,0.0
345041,1.0
9154,0.0
159443,0.0
328167,0.0
410690,0.0
560172,2.0
475421,0.0
693871,2.0
765176,0.0
473084,0.0
948517,2.0
614570,0.0
240361,0.0
179722,0.0
221023,0.0
147626,1.0
82010,1.0
660216,2.0
954078,2.0
201149,2.0
362596,1.0
306287,2.0
480623,0.0
83287,1.0
860488,1.0
659668,2.0
443467,0.0
401669,0.0
605414,1.0
411340,1.0
6215,0.0
34173,2.0
927611,1.0
417370,0.0
829063,2.0
955137,0.0
974180,0.0
513478,-1.0
63637,0.0
3608,1.0
143481,0.0
279637,1.0
12633,0.0
91354,2.0
456539,0.0
103459,1.0
724466,0.0
917465,0.0
677645,1.0
625671,0.0
368134,-1.0
418287,0.0
830297,1.0
850990,0.0
99241,1.0
713539,1.0
776332,0.0
611692,0.0
378145,0.0
692646,0.0
551222,0.0
41841,0.0
676647,0.0
964118,0.0
829668,0.0
416481,0.0
585188,0.0
119077,0.0
122135,1.0
541838,-1.0
176060,2.0
864487,-1.0
751214,1.0
219125,0.0
660479,2.0
490868,0.0
826967,1.0
129768,0.0
750892,1.0
720402,0.0
453224,1.0
704902,1.0
796499,0.0
533138,0.0
751954,2.0
654466,0.0
379806,1.0
584321,0.0
21580,0.0
628187,0.0
604103,1.0
324896,2.0
403714,0.0
679294,1.0
288757,0.0
885811,2.0
87060,0.0
226855,0.0
208873,1.0
385795,1.0
36354,2.0
231516,2.0
898881,0.0
439774,0.0
41702,1.0
697039,0.0
118268,0.0
230412,0.0
401943,1.0
317235,0.0
190442,0.0
324957,0.0
211902,0.0
719624,0.0
422031,0.0
941377,2.0
125441,0.0
242012,2.0
242306,0.0
342079,-1.0
656786,1.0
665159,0.0
449945,2.0
879883,1.0
749307,1.0
66606,0.0
635824,1.0
810058,0.0
281353,2.0
708472,1.0
819973,1.0
867318,0.0
608853,2.0
972226,0.0
800498,2.0
793922,1.0
198481,1.0
252111,0.0
325911,0.0
485103,1.0
672238,0.0
18275,1.0
144361,0.0
995474,0.0
392717,0.0
308265,0.0
39492,1.0
69444,0.0
12457,0.0
212664,0.0
816340,1.0
606236,1.0
194914,2.0
216293,-1.0
303599,1.0
343159,2.0
206331,0.0
524269,0.0
434114,0.0
86292,0.0
987282,0.0
562537,2.0
404732,1.0
764897,1.0
816811,1.0
377492,0.0
46126,1.0
637184,0.0
432808,0.0
314173,0.0
515732,1.0
838114,0.0
66701,1.0
621746,0.0
266646,1.0
560557,1.0
793372,0.0
913750,0.0
139199,0.0
420137,0.0
292903,0.0
651987,0.0
157858,1.0
270569,0.0
362026,0.0
443999,0.0
588978,0.0
211628,0.0
609004,0.0
482845,-1.0
598339,1.0
943724,0.0
794232,0.0
272594,1.0
899087,0.0
429784,0.0
760840,2.0
28149,2.0
808742,0.0
150908,0.0
768682,0.0
820329,0.0
173226,0.0
259838,0.0
368871,0.0
855825,0.0
786513,0.0
156853,0.0
789157,0.0
5991,1.0
734105,0.0
30992,0.0
467775,1.0
111368,0.0
973179,0.0
861404,0.0
95859,2.0
640918,1.0
222268,1.0
715936,0.0
615609,2.0
964807,0.0
950784,1.0
754178,0.0
897363,0.0
389753,1.0
968374,0.0
610718,2.0
821120,2.0
792286,0.0
306378,0.0
944027,0.0
672988,0.0
926873,0.0
576218,0.0
614007,0.0
548378,1.0
768017,1.0
654397,1.0
235861,0.0
391370,0.0
186071,2.0
824006,1.0
663965,1.0
823710,1.0
378005,2.0
730502,0.0
314573,0.0
385871,0.0
434233,1.0
802739,2.0
521973,2.0
875614,0.0
307688,0.0
331041,1.0
901681,0.0
465021,1.0
247820,0.0
203128,1.0
229310,0.0
227668,2.0
970187,0.0
948579,0.0
240077,0.0
792835,1.0
541891,0.0
376905,0.0
420718,0.0
462840,0.0
88860,0.0
83832,0.0
739920,0.0
787253,0.0
105649,1.0
4602,0.0
765248,2.0
112884,0.0
732506,1.0
666883,1.0
539233,0.0
715698,0.0
694079,2.0
6025,1.0
422546,2.0
926173,0.0
303801,0.0
179173,0.0
339152,0.0
225522,0.0
277373,1.0
413184,0.0
607498,0.0
811297,1.0
72944,1.0
868808,0.0
668850,0.0
394292,1.0
222476,0.0
571858,0.0
676920,2.0
171213,0.0
231952,1.0
644763,1.0
711281,2.0
329512,1.0
351285,0.0
780051,1.0
494771,1.0
276685,0.0
458846,1.0
5049,0.0
966777,2.0
610678,1.0
821446,0.0
987377,1.0
766106,0.0
169484,2.0
260149,0.0
593061,0.0
734995,1.0
209613,0.0
626252,1.0
667510,0.0
743735,0.0
805447,0.0
323315,2.0
568282,0.0
637648,0.0
84755,0.0
755282,0.0
704830,1.0
396421,1.0
479893,1.0
959482,-1.0
970686,1.0
221268,0.0
144987,0.0
937007,2.0
325308,0.0
550486,0.0
583351,1.0
737106,0.0
6394,1.0
867691,2.0
786510,0.0
157931,1.0
532896,0.0
826598,0.0
799476,0.0
776730,0.0
880076,0.0
278774,1.0
144722,0.0
821217,0.0
457259,0.0
39408,0.0
464147,0.0
693720,1.0
401381,0.0
382649,0.0
327761,-1.0
999519,1.0
109855,0.0
139161,2.0
573474,0.0
276329,0.0
191012,1.0
338409,2.0
598434,2.0
318459,0.0
285434,0.0
296356,1.0
162435,0.0
476311,0.0
603693,0.0
909464,0.0
183481,1.0
749966,1.0
642063,0.0
191936,0.0
516300,1.0
201656,2.0
689131,1.0
210664,1.0
715905,2.0
546018,0.0
316131,1.0
780104,1.0
941293,0.0
966698,1.0
331959,2.0
675148,1.0
495010,0.0
785573,2.0
992003,1.0
292482,0.0
316399,2.0
207963,1.0
915900,0.0
656892,0.0
295105,2.0
36492,0.0
597849,1.0
473441,0.0
576935,1.0
840716,0.0
777967,1.0
974517,1.0
832211,0.0
423131,0.0
836914,0.0
82167,0.0
969815,0.0
804703,0.0
457817,0.0
685085,2.0
646257,0.0
624130,0.0
582559,0.0
423169,2.0
657337,0.0
88960,1.0
269970,0.0
105374,0.0
482268,1.0
782859,0.0
592629,-1.0
336497,0.0
57312,0.0
402798,2.0
324231,0.0
58998,0.0
922240,1.0
724277,2.0
122922,0.0
592514,0.0
77165,0.0
468630,1.0
621373,1.0
398635,0.0
559697,1.0
214414,0.0
619976,0.0
455298,0.0
660578,2.0
643036,0.0
913457,1.0
287368,2.0
813930,0.0
307025,1.0
551415,0.0
689333,0.0
611269,2.0
935392,1.0
897868,0.0
236645,1.0
77481,1.0
618553,0.0
633595,0.0
655062,1.0
699074,1.0
195308,2.0
595210,0.0
945743,0.0
191854,0.0
987819,0.0
397016,0.0
308507,1.0
43551,2.0
240695,0.0
286168,2.0
915509,2.0
869683,0.0
295238,0.0
273952,1.0
584394,0.0
195900,2.0
715663,0.0
851063,1.0
393719,0.0
285491,0.0
474768,0.0
988237,0.0
422929,2.0
531642,1.0
245695,0.0
879694,0.0
420847,0.0
442565,1.0
232430,0.0
398214,0.0
394365,1.0
426338,0.0
330020,0.0
785007,1.0
972338,1.0
942593,2.0
961346,0.0
764846,1.0
669522,2.0
319959,1.0
181107,2.0
408404,2.0
523048,0.0
101999,1.0
172983,0.0
671524,1.0
849739,0.0
346827,0.0
476615,0.0
895125,0.0
92275,0.0
784034,0.0
463466,0.0
541545,2.0
229217,0.0
486638,2.0
318073,0.0
238027,1.0
123946,1.0
926635,2.0
957341,1.0
331416,0.0
912415,-1.0
737710,0.0
123939,0.0
197071,0.0
355991,0.0
939791,0.0
35780,1.0
238540,2.0
578043,2.0
559830,0.0
663080,2.0
637989,1.0
609853,2.0
688250,0.0
573526,0.0
122197,0.0
698843,0.0
978695,0.0
276003,2.0
180966,0.0
640355,0.0
528396,0.0
838575,1.0
224086,0.0
25107,1.0
